Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
ERCC2,sp|P18074|ERCC2-HUMAN,0.197697,0.125188,0.052678,0.0423195,0.000885364,-0.0923413,-0.133775,0.000214280361415138,0.000527604596157274,,,0.107409,0.150445,0.19348,0.199628,0.22422,0.279552,0.304143,0.0199089214868506,0.148527641610234,0.000000545581252670755,0.00000150758307787744
RPL35A,sp|P18077|RL35A-HUMAN,-0.179123,-0.187909,-0.196695,-0.19795,-0.202971,-0.214267,-0.219288,0.814825336291312,0.845353783296826,,,-0.12407,-0.0889791,-0.0538882,-0.0488752,-0.0288233,0.0162936,0.0363455,0.354596532852985,0.675984004431957,0.117512042854843,0.142952314929355
ITGB5,sp|P18084|ITB5-HUMAN,-0.617495,-0.414626,-0.211757,-0.182775,-0.06685,0.193982,0.309907,0.0000690113146398999,0.000188884930927432,,,0.301655,0.270155,0.238656,0.234156,0.216156,0.175656,0.157656,0.490014170657452,0.778769504934913,0.0000420579513850787,0.0000886842830372309
ARF4,sp|P18085|ARF4-HUMAN,0.166419,0.273132,0.379844,0.395089,0.456068,0.59327,0.654248,0.000102066714740531,0.000268518452674018,,,-0.026791,-0.0655913,-0.104392,-0.109935,-0.132106,-0.181992,-0.204164,0.121755186956791,0.397248586506729,0.00000000000430834997259594,0.0000000000338681117624102
SON,sp|P18583-9|SON-HUMAN,0.128754,-0.0329951,-0.194745,-0.217852,-0.31028,-0.518243,-0.610672,0.000000155585765232261,0.000000775489914165772,,,0.122293,0.170093,0.217893,0.224722,0.252036,0.313493,0.340808,0.0629130203534737,0.282572314018208,0.00000000000567303650510857,0.0000000000428077492746368
NELFE,sp|P18615-3|NELFE-HUMAN,0.168341,0.0100201,-0.1483,-0.170918,-0.261387,-0.464942,-0.55541,0.0000421845612749807,0.000120915088441591,,,0.372417,0.344324,0.316231,0.312218,0.296165,0.260046,0.243993,0.414191702006507,0.722250696709909,0.0000000549386828233049,0.000000179323750199538
DNM1L,sp|O00429-2|DNM1L-HUMAN,-0.137774,-0.0286085,0.0805567,0.0961517,0.158532,0.298887,0.361267,0.0011910889029711,0.00253181898900334,,,-0.106607,-0.0800927,-0.0535782,-0.0497904,-0.0346393,-0.000549204,0.0146019,0.39942830235602,0.709951128261522,0.0145485825634785,0.0207988340802846
SDC1,sp|P18827|SDC1-HUMAN,0.564272,0.217311,-0.129649,-0.179215,-0.377478,-0.82357,-1.02183,0.00000000733859203435612,0.0000000536205682637066,,,0.160921,0.143487,0.126054,0.123564,0.113602,0.0911879,0.0812261,0.707627090470073,0.897404676278991,0.00000157539374238476,0.00000405773902193571
ATF6,sp|P18850|ATF6A-HUMAN,-0.0481476,-0.135411,-0.222675,-0.235141,-0.285006,-0.397202,-0.447067,0.00152660293757242,0.00317617456844659,,,-0.00806076,0.0565353,0.121131,0.130359,0.167271,0.250324,0.287236,0.0159162947683959,0.130805841407646,0.00000000411158271219029,0.0000000164695500387084
LIG1,sp|P18858|DNLI1-HUMAN,0.415287,-0.0344642,-0.484215,-0.548465,-0.805466,-1.38372,-1.64072,0.00000000000108561932703618,0.0000000000420672628432378,,,0.519193,0.473478,0.427763,0.421233,0.39511,0.336333,0.310211,0.281918153131346,0.60979153408003,0.0000000000000109717021664145,0.000000000000202122553456917
ATP5J,sp|P18859-2|ATP5J-HUMAN,-0.522497,-0.329477,-0.136457,-0.108882,0.00141501,0.249584,0.359881,0.0939290524046957,0.130302360797909,,,,-0.345226,-0.262411,-0.25058,-0.203257,-0.0967806,-0.0494578,0.534182110590247,0.808458167632108,0.50586080647784,0.540565824143257
PAM,sp|P19021-5|AMD-HUMAN,-0.296919,-0.186832,-0.0767449,-0.0610182,0.00188855,0.143429,0.206336,0.0234075198097303,0.0376029164051434,,,0.00746,0.00291805,-0.0016239,-0.00227275,-0.00486815,-0.0107078,-0.0133032,0.923004813823613,0.977097927706371,0.223125855552476,0.258051362604965
CDH2,sp|P19022|CADH2-HUMAN,0.574745,0.334966,0.0951878,0.0609338,-0.0760825,-0.384369,-0.521385,0.000000000557678584829699,0.00000000616589236296721,,,0.119037,0.0640213,0.00900611,0.00114679,-0.0302905,-0.101024,-0.132462,0.0614969729579893,0.279108178544292,0.00025020630954666,0.000470463372824175
CD58,sp|P19256|LFA3-HUMAN,0.0671668,0.162904,0.258641,0.272318,0.327025,0.450116,0.504823,0.058344046042943,0.0850846826762577,,,0.120022,0.042983,-0.0340562,-0.0450618,-0.0890842,-0.188135,-0.232157,0.181761545657466,0.492224144642437,0.00506300423830894,0.00779138218982755
POLR2C,sp|P19387|RPB3-HUMAN,0.148466,0.0459921,-0.0564815,-0.0711206,-0.129677,-0.261429,-0.319985,0.00000107393759030204,0.00000432813746511149,,,0.16978,0.162747,0.155713,0.154708,0.150689,0.141646,0.137626,0.689759345937168,0.888052833389806,0.0000000379634262014685,0.000000127666211890496
TNFRSF1A,sp|P19438|TNR1A-HUMAN,-0.140751,-0.215429,-0.290107,-0.300775,-0.343449,-0.439463,-0.482136,0.0154784282950691,0.0259408555632192,,,0.457707,0.451721,0.445736,0.44488,0.44146,0.433764,0.430344,0.840245759666599,0.950051455838813,0.000000000000358212323324769,0.00000000000382743433763349
GGT1,sp|P19440|GGT1-HUMAN,-1.10922,-0.462526,0.184168,0.276553,0.646092,1.47756,1.8471,0.000000000170243519406495,0.00000000225872732726229,,,-0.863159,-0.832429,-0.801698,-0.797308,-0.779747,-0.740236,-0.722676,0.676869613482762,0.882023936031344,0.000000000110954212334456,0.000000000616702104843896
RTCA,sp|O00442|RTCA-HUMAN,-0.0149356,0.0885117,0.191959,0.206737,0.26585,0.398854,0.457966,0.000301066485810512,0.000721073783287981,,,-0.332468,-0.324792,-0.317116,-0.316019,-0.311633,-0.301764,-0.297378,0.76870067695049,0.923903668164816,0.0000000000469482961743993,0.000000000284435111053966
TRIM21,sp|P19474|RO52-HUMAN,0.159676,0.156026,0.152376,0.151854,0.149769,0.145076,0.14299,0.831260299991412,0.860178568760051,,,0.0866313,0.0546104,0.0225895,0.0180151,-0.000282552,-0.0414523,-0.0597499,0.0691942866656555,0.296941462403134,0.00147858985494387,0.00247352631575425
EIF2AK2,sp|P19525|E2AK2-HUMAN,0.209888,0.144376,0.0788641,0.0695052,0.0320698,-0.0521599,-0.0895953,0.0000441889364855244,0.000126229002925142,,,0.0566553,0.0320409,0.00742653,0.00391018,-0.0101552,-0.0418023,-0.0558677,0.0899387945486193,0.341101719076932,0.0323823574157197,0.0435464077191704
TFE3,sp|P19532|TFE3-HUMAN,0.0130942,0.0122658,0.0114373,0.011319,0.0108455,0.00978037,0.00930696,0.986948788260707,0.989416696733201,,,-0.187278,-0.08498,0.0173182,0.0319322,0.0903884,0.221915,0.280371,0.0505489843470779,0.251273414913426,0.334580824003501,0.373190973525618
SRM,sp|P19623|SPEE-HUMAN,0.118729,0.169835,0.22094,0.228241,0.257444,0.32315,0.352353,0.00444857397726267,0.00836636766150094,,,-0.0755533,-0.11355,-0.151548,-0.156976,-0.178688,-0.227542,-0.249255,0.0308050525833042,0.191539709959978,0.000000000000779977645587028,0.00000000000757868690195784
SLC9A1,sp|P19634|SL9A1-HUMAN,-0.139826,-0.018448,0.10293,0.120269,0.189628,0.345685,0.415044,0.00798489938400379,0.0142940705144436,,,-0.200023,-0.255767,-0.311512,-0.319476,-0.35133,-0.423002,-0.454856,0.206809990246196,0.527478416550551,0.00000591347292148138,0.0000140790430697082
CSNK2A2,sp|P19784|CSK22-HUMAN,0.095217,0.110466,0.125716,0.127894,0.136608,0.156215,0.164929,0.428896374066771,0.493862820338374,,,0.0599295,0.0403858,0.0208421,0.0180501,0.00688232,-0.0182453,-0.0294131,0.31424458963601,0.639093374731726,0.0135622977587524,0.0194855013451942
ITIH1,sp|P19827|ITIH1-HUMAN,-0.563622,-0.368548,-0.173475,-0.145607,-0.034136,0.216673,0.328144,0.0855852860665245,0.11999116965477,,,0.336124,0.460453,0.584783,0.602544,0.67359,,,0.367109111239295,0.685346117935168,0.0516061741235072,0.0670698423668584
NFKB1,sp|P19838-2|NFKB1-HUMAN,-0.0295012,-0.0527408,-0.0759804,-0.0793004,-0.0925801,-0.12246,-0.135739,0.155729693380723,0.203929854645125,,,0.0288707,0.0473941,0.0659176,0.0685638,0.0791486,0.102964,0.113549,0.257498922062252,0.584105262486681,0.000113479232069229,0.000223922961461665
FST,sp|P19883|FST-HUMAN,-0.0555096,-0.132646,-0.209783,-0.220802,-0.26488,-0.364056,-0.408134,0.0299945489248112,0.0469415708818201,,,0.273554,0.215033,0.156511,0.148151,0.11471,0.0394675,0.00602651,0.0964110963283234,0.354192098770668,0.0000703038593380425,0.000143106376811499
ATP2B1,sp|P20020|AT2B1-HUMAN,0.163758,0.18282,0.201881,0.204605,0.215497,0.240005,0.250897,0.342584944439811,0.407872920939896,,,-0.0898891,-0.135807,-0.181724,-0.188284,-0.214522,-0.273559,-0.299797,0.0270914767551372,0.178181531497233,0.000000000108071704250717,0.000000000602132438003542
ARHGAP10,sp|A1A4S6|RHG10-HUMAN,-0.143797,-0.0483126,0.0471722,0.0608128,0.115376,0.238142,0.292704,0.00000333448549807965,0.0000120719633992118,,,-0.10761,-0.0998087,-0.0920073,-0.0908928,-0.0864348,-0.0764044,-0.0719465,0.65635434711332,0.873465642189627,0.00000754320092380894,0.0000176672226869297
PIK3C2A,sp|O00443|P3C2A-HUMAN,0.0730618,0.0909154,0.108769,0.11132,0.121522,0.144476,0.154678,0.282614900981463,0.344207106320178,,,-0.013523,-0.0192485,-0.0249741,-0.0257921,-0.0290638,-0.0364253,-0.039697,0.7296629735679,0.906524155115819,0.000956488943601357,0.0016427238869339
ANXA7,sp|P20073|ANXA7-HUMAN,0.0125318,0.0694838,0.126436,0.134572,0.167116,0.24034,0.272884,0.00469947481909613,0.00878626466076346,,,-0.235565,-0.221423,-0.207282,-0.205262,-0.197181,-0.178999,-0.170918,0.460416751491835,0.758522889182891,0.00000000192249377017561,0.00000000817680583707993
CCNA2,sp|P20248|CCNA2-HUMAN,-0.00602946,-0.256281,-0.506532,-0.542282,-0.685282,-1.00703,-1.15003,0.0713942214252124,0.10205024271615,,,0.575869,0.539576,0.503284,0.498099,0.477361,0.430699,0.40996,0.814671138173894,0.943884924635796,0.00860077639047696,0.0127524938248252
BTF3,sp|P20290-2|BTF3-HUMAN,-0.439311,-0.429269,-0.419226,-0.417791,-0.412052,-0.39914,-0.393401,0.954210606286524,0.962351088326374,,,0.366794,0.0610322,-0.244729,-0.28841,-0.463131,-0.856253,-1.03097,0.1893926940656,0.502124793553449,0.520299830941935,0.554389269830781
BTF3,sp|P20290|BTF3-HUMAN,0.232755,0.0737815,-0.0851916,-0.107902,-0.198744,-0.403138,-0.49398,0.000000000816524472238617,0.00000000836574684279143,,,0.198242,0.179543,0.160844,0.158173,0.147487,0.123445,0.11276,0.33644654054711,0.658971203677084,0.0000000011434084744996,0.00000000513559159442807
TNFRSF1B,sp|P20333|TNR1B-HUMAN,0.169448,0.206264,0.24308,0.24834,0.269378,0.316713,0.337751,0.595754760306112,0.651037526046771,,,0.219682,0.114311,0.00893933,-0.00611372,,,,0.557239084441982,0.821828223413571,0.627029459234335,0.654759089582361
RAB5A,sp|P20339|RAB5A-HUMAN,0.0615018,0.14369,0.225878,0.23762,0.284584,0.390255,0.43722,0.00414184598986493,0.0078471259240897,,,-0.0387926,-0.0965895,-0.154386,-0.162643,-0.19567,-0.26998,-0.303007,0.0387490781308348,0.216417473921519,0.00000000554782373057623,0.0000000217317258367219
RAB6A,sp|P20340-2|RAB6A-HUMAN,-0.180382,-0.0341704,0.112041,0.132929,0.216478,0.404465,0.488015,0.00000915947503607517,0.0000300353909344414,,,-0.208355,-0.189439,-0.170524,-0.167822,-0.157014,-0.132694,-0.121886,0.508692191931553,0.791005485746643,0.00000197899501904912,0.0000050423633795667
RAB6A,sp|P20340|RAB6A-HUMAN,-0.205321,-0.115667,-0.0260124,-0.0132047,0.0380264,0.153296,0.204527,0.034056680064238,0.0525320586939342,,,-0.0665645,-0.145512,-0.224459,-0.235737,-0.28085,-0.382353,-0.427466,0.0613039503214086,0.278709073337767,0.000878867228918164,0.00151618984431326
MSH3,sp|P20585|MSH3-HUMAN,0.388693,0.128127,-0.132439,-0.169662,-0.318557,-0.65357,-0.802465,0.00000000000990597720419232,0.000000000228929864160044,,,0.118173,0.159215,0.200256,0.206119,0.229571,0.282339,0.305791,0.128105344768778,0.407730979905225,0.00000000000225598718267191,0.0000000000190673307162398
NPR2,sp|P20594|ANPRB-HUMAN,-0.210638,-0.102157,0.00632317,0.0218204,0.0838092,0.223284,0.285273,0.0000400075428059083,0.000115140309679551,,,0.0573537,0.0241737,-0.00900627,-0.0137463,-0.0327062,-0.0753662,-0.0943262,0.161635714715695,0.461862860137381,0.000305583582629382,0.000568560576155273
IFRD1,sp|O00458|IFRD1-HUMAN,0.757946,0.391149,0.0243531,-0.0280464,-0.237644,-0.70924,-0.918838,0.0000000000571066607273192,0.000000000932456662216517,,,0.385843,0.379115,0.372387,0.371426,0.367581,0.358931,0.355086,0.866374834225582,0.95835440815668,0.00000000275839674259889,0.0000000113532359576715
M6PR,sp|P20645|MPRD-HUMAN,0.211095,0.185834,0.160574,0.156966,0.142531,0.110054,0.0956193,0.257104491009668,0.316819525805178,,,0.0513825,0.0571449,0.0629073,0.0637305,0.0670232,0.074432,0.0777248,0.795163627678577,0.934395795950575,0.134953963593064,0.162476889710359
LMNB1,sp|P20700|LMNB1-HUMAN,0.143775,-0.209494,-0.562764,-0.613231,-0.815099,-1.2693,-1.47117,0.000000000634854964301357,0.00000000686283426239485,,,0.264392,0.28321,0.302027,0.304715,0.315468,0.339662,0.350415,0.658295248634253,0.873797020575527,0.0000000000000888852182054216,0.00000000000119129447248865
HOXA5,sp|P20719|HXA5-HUMAN,0.140016,0.0912255,0.0424356,0.0354656,0.00758563,-0.0551443,-0.0830243,0.371046589477677,0.436963039792294,,,0.196407,0.132274,0.0681407,0.0589788,0.0223314,-0.0601253,-0.0967728,0.318569461730317,0.643207577537827,0.969307731552096,0.972683272678407
CAST,sp|P20810-6|ICAL-HUMAN,-0.139764,-0.0367735,0.0662174,0.0809304,0.139782,0.272199,0.331051,0.134556927084741,0.179092007021997,,,-0.133467,-0.179107,-0.224747,-0.231267,-0.257347,-0.316027,-0.342107,0.503674428479677,0.786816610211192,0.0267121045702477,0.0364151857247566
IMPDH1,sp|P20839-6|IMDH1-HUMAN,0.24098,0.122256,0.00353138,-0.0134292,-0.0812716,-0.233917,-0.301759,0.000000000365854603400972,0.00000000429750993370747,,,0.0538781,0.0560963,0.0583146,0.0586315,0.059899,0.0627511,0.0640186,0.873709958450447,0.960462187468164,0.000000202723972751071,0.000000602422736944126
AGA,sp|P20933|ASPG-HUMAN,-0.0443035,0.134851,0.314005,0.339598,0.441972,0.672313,0.774687,0.000179899106268574,0.000448944427307855,,,-0.405988,-0.407358,-0.408727,-0.408923,-0.409706,-0.411466,-0.412249,0.979872847387678,0.993994227256522,0.000000221361468765479,0.000000654012849563115
RASA1,sp|P20936|RASA1-HUMAN,-0.193295,-0.0614107,0.0704738,0.0893144,0.164677,0.334243,0.409605,0.0000139967033291779,0.0000441847317351419,,,-0.138826,-0.104355,-0.0698835,-0.064959,-0.0452612,-0.000941225,0.0187566,0.19785878293583,0.515091992504599,0.00112654586720772,0.0019169366011298
PTMS,sp|P20962|PTMS-HUMAN,-0.644618,-0.572379,-0.500141,-0.489822,-0.448543,-0.355665,-0.314386,0.501409983848039,0.564323381064661,,,-0.181147,-0.190236,-0.199325,-0.200623,-0.205817,-0.217503,-0.222696,0.926013981718167,0.977535767077643,0.432183751821601,0.46950593491364
GSTM3,sp|P21266|GSTM3-HUMAN,-0.793607,-0.413229,-0.032852,0.0214876,0.238846,0.727903,0.945261,0.000000000000140705994267912,0.0000000000100977207318312,,,-0.354815,-0.28957,-0.224324,-0.215004,-0.177721,-0.0938337,-0.0565507,0.0549009546040533,0.263530297971877,0.0000000101630733241791,0.0000000380485989128118
ATP6V1B2,sp|P21281|VATB2-HUMAN,-0.0640932,0.102883,0.269859,0.293713,0.389127,0.603811,0.699226,0.00000572863157772782,0.0000195861000290057,,,-0.215798,-0.250899,-0.286,-0.291015,-0.311072,-0.356203,-0.376261,0.271435493729978,0.598638289328899,0.0000000000227835675356352,0.00000000014899806825964
GOLIM4,sp|O00461|GOLI4-HUMAN,0.105465,0.0885347,0.0716047,0.0691861,0.0595119,0.0377447,0.0280705,0.335597850120922,0.400462970600805,,,0.114407,0.0591621,0.0039174,-0.00397469,-0.0355431,-0.106572,-0.13814,0.00315172545878876,0.0503675224531909,0.0384840951907355,0.0511992269158522
CSRP1,sp|P21291|CSRP1-HUMAN,-0.0100206,0.121585,0.25319,0.271991,0.347194,0.5164,0.591604,0.00664392824712069,0.0120408141443986,,,-0.315801,-0.355672,-0.395544,-0.40124,-0.424023,-0.475287,-0.49807,0.390077244086998,0.703826397686113,0.0000000330104426425794,0.000000111743499121595
FLNA,sp|P21333|FLNA-HUMAN,-0.0359995,0.0353392,0.106678,0.116869,0.157634,0.249355,0.29012,0.0000308696175739027,0.0000908550091442568,,,-0.0313,-0.0616016,-0.0919032,-0.096232,-0.113547,-0.152506,-0.169822,0.050854836693844,0.252114219975234,0.00000000161018891878542,0.00000000699366557707034
NF1,sp|P21359|NF1-HUMAN,-0.0956411,-0.0114715,0.072698,0.0847223,0.132819,0.241037,0.289134,0.0000182878524974293,0.000056436508660909,,,-0.0332077,-0.0275321,-0.0218565,-0.0210457,-0.0178025,-0.0105054,-0.00726217,0.7413532750529,0.913263771871095,0.000202551190897421,0.000385973244733441
ACO1,sp|P21399|ACOC-HUMAN,-0.137968,-0.0702131,-0.00245812,0.00722117,0.0459383,0.133052,0.171769,0.00274912745428693,0.00539585020348655,,,0.214769,0.164106,0.113442,0.106205,0.0772539,0.0121149,-0.0168357,0.0219304037896666,0.156759886313578,0.000653340063401678,0.00114882698791512
ABCB4,sp|P21439|MDR3-HUMAN,-1.7995,-1.59233,-1.38517,-1.35558,-1.2372,-0.970841,-0.852461,0.00122141247681234,0.00259030461101347,,,0.569602,0.534816,0.50003,0.495061,0.475184,0.430459,0.410582,0.509549397811072,0.791668912757522,0.000000000000188252915682408,0.00000000000222548735321472
TAF1,sp|P21675-4|TAF1-HUMAN,0.281766,0.222784,0.163803,0.155377,0.121674,0.0458405,0.012137,0.0116310699096926,0.0200355119815571,,,,,,,0.217031,0.25135,0.266603,0.597481942764388,0.842292616948988,0.0236053350318672,0.0324969833276869
SDHB,sp|P21912|SDHB-HUMAN,-0.136336,-0.0179292,0.100477,0.117393,0.185053,0.33729,0.404951,0.000000236398133407072,0.00000112188738453248,,,0.0788831,0.0759605,0.0730379,0.0726204,0.0709504,0.0671928,0.0655227,0.876123672907903,0.960953537276529,0.0000892611049990057,0.000178464147700744
CD9,sp|P21926|CD9-HUMAN,-0.722432,-0.518656,-0.314879,-0.285768,-0.169325,0.0926739,0.209118,0.00000240589651843014,0.00000899990742249263,,,-0.0399973,-0.0454564,-0.0509155,-0.0516953,-0.0548148,-0.0618336,-0.0649531,0.881613723888279,0.963636008464025,0.000188843165224387,0.000360853381224377
COMT,sp|P21964|COMT-HUMAN,-0.327075,-0.0634003,0.200274,0.237942,0.388614,0.727624,0.878295,0.00000000000101660206812746,0.0000000000404117266273027,,,-0.343745,-0.368545,-0.393345,-0.396888,-0.411059,-0.442945,-0.457116,0.317679147920288,0.642253765177148,1.54172940608228e-16,0.00000000000000555323705214247
TGM2,sp|P21980|TGM2-HUMAN,-0.299656,0.0302947,0.360245,0.407381,0.595924,1.02015,1.20869,0.0000000149163217107808,0.0000000979653863925284,,,-0.974841,-0.980289,-0.985736,-0.986515,-0.989628,-0.996632,-0.999745,0.904953014493972,0.970690762424096,9.85128020756104e-17,0.00000000000000401940950415577
MANBA,sp|O00462|MANBA-HUMAN,-0.714846,-0.340273,0.0342995,0.0878099,0.301852,0.783445,0.997487,0.000000139294009363263,0.000000704183147115487,,,-0.356468,-0.293155,-0.229843,-0.220799,-0.18462,-0.103219,-0.0670406,0.276741180013889,0.605096798335098,0.0000998548816440035,0.000198525628210297
MUT,sp|P22033|MUTA-HUMAN,-0.0828412,0.0113008,0.105443,0.118891,0.172687,0.293726,0.347522,0.000397901807954132,0.000929580078830771,,,-0.041333,-0.0579285,-0.074524,-0.0768948,-0.0863779,-0.107715,-0.117198,0.496529564137156,0.783880452697719,0.0000297369353307672,0.0000638872974568975
OSBP,sp|P22059|OSBP1-HUMAN,-0.123297,0.00191735,0.127132,0.14502,0.216571,0.377561,0.449112,0.000000014507555300028,0.0000000956212776422862,,,-0.0960257,-0.0866364,-0.0772472,-0.0759058,-0.0705406,-0.0584687,-0.0531034,0.587897951723214,0.839257794748227,0.00000000705496117141215,0.0000000272191619086157
FBL,sp|P22087|FBRL-HUMAN,0.106291,-0.054832,-0.215955,-0.238973,-0.331043,-0.538201,-0.630272,0.000000366322433869068,0.00000164292760832037,,,0.1549,0.119722,0.0845432,0.0795177,0.0594157,0.0141862,-0.00591579,0.18331318547454,0.494537999783715,0.000000171416582412471,0.000000516884338268605
RPS4Y1,sp|P22090|RS4Y1-HUMAN,0.403453,0.284128,0.164804,0.147757,0.0795718,-0.0738454,-0.142031,0.000060638004501594,0.000168112759924594,,,0.19065,0.154544,0.118439,0.113281,0.0926488,0.0462271,0.0255953,0.178611191059072,0.48770322557172,0.0926113315897041,0.114966220865463
PAICS,sp|P22234-2|PUR6-HUMAN,0.195394,0.0211368,-0.153121,-0.178015,-0.27759,-0.501636,-0.601211,0.000104574137549032,0.000274488506216803,,,0.128322,0.111276,0.0942302,0.0917951,0.0820546,0.0601383,0.0503978,0.672811908813102,0.87985693475926,0.000340488855640318,0.000628055158603596
SCP2,sp|P22307|NLTP-HUMAN,-0.0364364,0.0600645,0.156565,0.170351,0.225495,0.349567,0.404711,0.00000701347788766147,0.0000235168289462278,,,-0.140278,-0.156373,-0.172468,-0.174767,-0.183964,-0.204658,-0.213855,0.387290074157238,0.701359528743841,0.0000000000264387401504567,0.000000000169182250470063
UBA1,sp|P22314|UBA1-HUMAN,-0.00953376,0.0322285,0.0739907,0.0799568,0.103821,0.157515,0.181379,0.000233939281346698,0.000571582965897695,,,-0.0878796,-0.0766943,-0.0655089,-0.063911,-0.0575194,-0.0431382,-0.0367465,0.281897411049985,0.60979153408003,0.000000151427894255493,0.000000460830565323399
ENPP1,sp|P22413|ENPP1-HUMAN,0.753116,0.540543,0.32797,0.297602,0.176132,-0.0971762,-0.218646,0.000155479205958845,0.000394951448525211,,,-0.625774,-0.602617,-0.57946,-0.576152,-0.562919,-0.533145,-0.519912,0.648592054018449,0.869721338869606,0.00000000708160842796118,0.0000000272877188943711
FDXR,sp|P22570-7|ADRO-HUMAN,-0.369752,-0.131969,0.105814,0.139783,0.275659,0.58138,0.717256,0.00000000595097393875427,0.0000000445767105517897,,,-0.0756799,-0.125757,-0.175833,-0.182987,-0.211602,-0.275987,-0.304602,0.118606098268211,0.391574232771635,0.00000000181755031110428,0.00000000780243548356265
HNRNPA2B1,sp|P22626|ROA2-HUMAN,0.298337,0.112658,-0.0730212,-0.0995468,-0.205649,-0.444379,-0.550482,0.000000279715178910237,0.00000129806424999058,,,0.168034,0.207626,0.247219,0.252875,0.275499,0.326404,0.349028,0.187362573690569,0.499326673988651,0.00000000469824183673073,0.0000000186621623600347
